video_id,title,channel,raw_views,log_views,in_degree_cent,betweenness,eigenvector,pagerank,influence,parsed_views,community,origin_query,parent_video,clean_title,doc_vector,cluster,thumbnail_path
u7Ufl1XR1Qg,Breastfeeding Tips on How to Get a Deep Latch & How to Avoid Pain While Nursing,Bridget Teyler,2899368,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006418159142124,0.0003282079940615,2899368,13,,,breastfeeding tips get deep latch avoid pain nursing,"[-0.00393125  0.00350341  0.00432059  0.005022    0.00032187 -0.00566127
  0.0020685   0.00882446 -0.00634942 -0.00298205 -0.00067942 -0.00150847
 -0.00612033  0.00128833  0.00247859  0.00160615  0.00485978 -0.00664779
 -0.00720877 -0.01100133  0.00051247  0.00152853  0.00427719 -0.00764237
 -0.00464667  0.00269913 -0.00394239 -0.00584163 -0.00695607  0.00326535
  0.00230811  0.00080574 -0.00151688 -0.00301411 -0.00214032  0.00511132
 -0.00124599 -0.00171189 -0.00803277 -0.00625041  0.00579604 -0.00935771
 -0.00238103  0.00157143  0.00610783  0.0019501  -0.0006816  -0.00565245
  0.00189058  0.00428654  0.00573941 -0.00816926  0.00297719 -0.00328138
 -0.00759678  0.00378644 -0.00142018  0.00162135 -0.00400766  0.00593395
 -0.00098986 -0.00131986 -0.0004657  -0.0034892  -0.00345684  0.00053388
  0.00469067  0.00783539 -0.00469846  0.00592108 -0.00382479 -0.00216039
  0.00391185  0.00069356  0.00222633  0.00353875  0.00117391 -0.00563469
 -0.00050657  0.00112947 -0.00626733  0.00116891 -0.00821898  0.00162032
  0.00320781 -0.00527351  0.0027898   0.00936604  0.00533952 -0.0011063
  0.00511032  0.00042638 -0.00347773 -0.00176085  0.0079201   0.00795952
  0.00247081 -0.00550507 -0.00031059 -0.00307094]",8,thumbnails/u7Ufl1XR1Qg_max.jpg
LePMCq7qGP4,How to do Kegels Exercises? (Vaginal Tightening / Pelvic Floor Exercises) Dr Anjali Kumar | Maitri,Maitri,1055254,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006418159142124,0.0003282079940615,1055254,13,,,kegels exercises vaginal tightening pelvic floor exercises anjali kumar maitri,"[-4.88085486e-03  2.74046278e-03 -2.80438177e-03  4.33139736e-03
 -5.55683800e-04 -3.60208098e-03 -1.56113610e-03  5.01523213e-03
 -3.06908926e-03  1.65011897e-03 -4.77285939e-04 -3.91411642e-03
 -2.54892278e-03  3.24015389e-04 -3.95114912e-05 -2.55712122e-03
  5.43217175e-03 -6.49516750e-03 -1.51921296e-03 -8.97160731e-03
  5.26903430e-04  5.01622912e-03  2.44407821e-03 -1.00639078e-03
 -1.70625548e-03 -1.24696991e-03 -1.57982879e-03 -2.40456802e-03
 -3.46910371e-03 -2.17415756e-04  5.50455647e-03  1.57720316e-03
  7.47670187e-04  2.26300256e-03 -2.11705198e-03  3.20263556e-03
  1.64230121e-03 -1.14239333e-03 -2.35015154e-03 -7.91445654e-03
 -8.96029407e-04 -1.23402197e-03 -5.64196089e-04 -2.60328618e-03
  5.58990799e-03  1.47851440e-03  2.13302253e-03 -6.80198485e-04
  4.02480736e-03  3.70814872e-04  1.74212226e-04  6.76598924e-04
 -2.35656812e-03 -2.90588452e-03 -4.71129967e-03  4.34880611e-03
 -4.02929203e-04  2.85913190e-03 -3.89992073e-03  1.68848713e-03
 -1.49588659e-03  1.48241688e-03  2.66103563e-03 -3.34952772e-03
 -3.87393055e-03  3.49354791e-03 -1.40822260e-03  6.99614687e-03
 -3.32772220e-03  4.02052887e-03 -5.22230752e-03  1.27714232e-03
  2.92735687e-03  1.95375411e-03  1.96179352e-03  6.96680741e-04
  1.12703397e-04 -3.02740093e-03 -4.57415357e-03 -1.55387609e-03
 -1.89108611e-03 -2.38592480e-03 -2.56036129e-03  3.78468283e-03
 -1.90160004e-04  2.99241580e-03 -2.09997664e-03  2.77753687e-03
  6.87697204e-03 -4.37145401e-03  1.60083012e-03  1.42942357e-03
  1.58010609e-03  1.72288506e-03  4.99352068e-03  7.77624873e-03
  3.90274310e-03 -2.64734542e-03 -2.91591568e-04  1.65773800e-03]",12,thumbnails/LePMCq7qGP4_max.jpg
_pPaYBuRkvE,The ACTUAL REASONS Why Your Cat SLEEP With YOU! 😴,The Curious Cat,12317,0.0,0.0013201320132013,0.0,1.3342402575199894e-16,0.0006677205244792,0.0005948248577284,12317,13,,,actual reasons cat sleep,"[ 5.31285419e-04 -1.14964414e-03  3.44969798e-04  6.65275613e-04
 -9.96887684e-04 -2.52405298e-03  1.72344164e-03  6.51395321e-03
 -2.34181737e-03  2.30199751e-03 -2.47181230e-03 -6.05939422e-03
  1.17237680e-03 -2.13332893e-03  7.53801269e-03 -3.87941510e-03
 -9.50124348e-04 -2.16047512e-03  8.25854833e-04  4.06783074e-03
  2.51244195e-03  3.06781847e-04  6.16639620e-03 -7.28666550e-03
 -3.62387579e-03  4.39818390e-03  3.68790608e-03 -2.87078740e-03
  1.97363575e-03  9.54817166e-04  7.16135930e-03 -6.30100071e-03
  4.99056047e-03 -1.39378314e-03  1.57953403e-03 -4.93896892e-04
  5.96462516e-03 -6.01260923e-04 -1.47420983e-03 -4.47612349e-03
  9.66222200e-04 -2.85122544e-03  1.51732948e-03 -6.95496472e-03
 -4.14987933e-03  6.23209169e-04 -8.66432558e-04 -2.49116495e-03
  4.74572694e-03 -4.31083003e-03 -4.87267505e-04  8.68181232e-05
 -5.26443822e-04  2.00480828e-03  7.90191698e-04  1.55581674e-03
 -4.79060132e-03 -7.85562862e-03  8.47425428e-04 -2.36924412e-03
  4.16470086e-03  1.40660116e-03 -5.33478986e-03  1.99522660e-03
 -1.52637577e-03  3.22596543e-03  2.63939099e-03 -1.42018183e-03
 -5.67443389e-03  2.07137875e-03 -1.51567603e-03 -4.25376790e-03
  4.52185143e-03 -8.91570468e-04  4.70498065e-03 -2.56622443e-03
  4.06256411e-04 -8.17206129e-03 -4.51670028e-03 -3.27075191e-04
  3.71326413e-03 -3.47969844e-03 -5.81682939e-03  7.51457829e-03
 -4.48170584e-04 -6.19014492e-04 -6.56191446e-03 -1.36033236e-03
  4.49949037e-03 -3.02345678e-03  6.63990527e-03 -4.00174689e-03
  3.59928678e-03 -5.36872772e-04  1.12533551e-02  1.67009165e-03
 -2.09159497e-03 -3.21517186e-03 -3.79479676e-03 -6.53809402e-04]",1,thumbnails/_pPaYBuRkvE_max.jpg
AZ87wwFOjGA,How To Use Your Spectra Breast Pump: OBGYN and New Mom Shares Tips for Getting Started with Pumping,The Doctors Bjorkman,612837,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006418159142124,0.0003282079940615,612837,13,,,use spectra breast pump obgyn new mom shares tips getting started pumping,"[ 7.36950838e-04  2.45985691e-03  1.01533406e-04  5.28493430e-04
 -1.46945080e-04 -3.13569815e-03  2.31631100e-03  8.52383580e-03
 -4.65817004e-03  2.33579404e-03 -3.45286052e-03 -5.47393085e-03
  5.36207983e-04  8.00843816e-04  7.13002693e-04 -4.27787378e-03
  2.72966572e-03 -1.81413151e-03 -4.19645431e-03 -7.82012846e-03
 -2.56264047e-03  1.83858257e-03  2.32607592e-03 -2.39710580e-03
  8.27987853e-04 -2.42959955e-04 -4.13259212e-03 -3.33298673e-03
 -7.59958709e-03  4.74596908e-03  9.67338216e-04 -2.89220177e-03
 -3.76511249e-03 -4.37166030e-03 -3.21853603e-03  1.77988631e-03
 -3.82076483e-03 -1.14227284e-03 -2.86495616e-03 -7.18660234e-03
  4.82085161e-03  4.69103339e-04 -6.60427893e-03  2.92551180e-04
  3.02383048e-03  9.12272139e-04 -2.68528983e-03 -3.54157318e-03
  7.34670844e-04  3.85981239e-03  2.24153046e-03 -1.29870011e-03
 -1.56233646e-03 -4.92610876e-03 -3.67202493e-03  3.43903899e-03
 -9.40823636e-04  4.28391242e-04 -4.15009493e-03  1.29648845e-03
  1.49896636e-03  1.87357815e-04  8.47091258e-04 -8.00528738e-04
 -9.65683535e-03  4.55585495e-03  2.60279956e-03  7.43035832e-03
 -5.82391629e-03  6.64870394e-03 -9.35721619e-04  3.07366881e-03
  1.31614564e-03 -2.63235602e-03  1.95962726e-03  2.19750777e-03
  2.23793648e-03 -1.00270251e-03 -7.25064566e-03  1.45814440e-03
 -3.50631704e-03 -3.94045515e-03 -3.68980318e-03  4.05605463e-03
 -1.50878716e-03  1.34379545e-03 -5.37921042e-05  7.39723677e-03
  6.11206098e-03 -4.41862782e-03  2.71768379e-03  4.62455821e-04
 -1.03560684e-03  3.32739949e-03  5.50954416e-03  5.15526859e-03
  1.41266314e-03 -7.31642300e-04  3.14723444e-03 -4.14826022e-03]",12,thumbnails/AZ87wwFOjGA_max.jpg
tFo4B3wN0c0,MY DEEPEST FEAR. There's a SHARK in the POOL [Sharks And Minnows],CoryxKenshin,3528469,0.0,0.0019801980198019,0.0,1.9931243353076368e-16,0.0006981965365578,0.0008618988615766,3528469,31,,,deepest fear shark pool sharks minnows,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",1,thumbnails/tFo4B3wN0c0_max.jpg
S4ydSSwu1Ws,Joe Rogan Interviews Gone Wrong,Heavi,6198724,0.0,0.0019801980198019,0.0,1.8111267623417433e-06,0.0006882968841646,0.0008612711216897,6198724,17,,,joe rogan interviews gone wrong,"[-0.00545821 -0.00568363  0.00556166 -0.00490398 -0.00613517 -0.0007094
  0.00283288 -0.00410619  0.00785241 -0.00069526  0.0059313   0.00503842
  0.0058088  -0.00630034  0.00054053 -0.00293284 -0.0071593  -0.00551945
  0.00039557  0.00261552 -0.00210629 -0.00066327 -0.00170457 -0.00475329
 -0.00117965 -0.00678013 -0.00041688  0.00389552 -0.00309408  0.00052242
  0.00258715 -0.0024404   0.00566932  0.00447397  0.00807773  0.01032929
 -0.00156368  0.0077094  -0.01059569 -0.0129839   0.00298391  0.00478127
  0.00551119  0.00011421  0.01219606 -0.00081692  0.00691087  0.00333741
 -0.00742311  0.00609518  0.00886624  0.00436752  0.0040488   0.00027929
 -0.00609254 -0.00025746  0.00885172 -0.0073924   0.00253961  0.00205153
  0.00487219 -0.00138029  0.00839752  0.00395319  0.00404928 -0.00230151
  0.00628873  0.00862505 -0.00558572  0.01199244  0.00684946 -0.00055607
  0.00307719 -0.00139703  0.00966594 -0.00073094  0.00799625 -0.0082595
  0.00699689  0.00813906 -0.00585437 -0.00689727  0.00709759  0.00070105
  0.00160724 -0.00332648 -0.00147373  0.00706885  0.00617094 -0.00143462
  0.00254913 -0.00469805 -0.00700217 -0.00454655  0.00122753 -0.00040226
  0.00176313 -0.00427567  0.00569016 -0.00153027]",1,thumbnails/S4ydSSwu1Ws_max.jpg
i4RXwsPsJfg,7 Derm-Approved Ways To Boost Collagen! | Dr. Shereene Idriss,Dr. Shereene Idriss,1833883,0.0,0.0013201320132013,0.0,1.3342402575199894e-16,0.0006626077724529,0.0005943135825258,1833883,31,,,derm approved ways boost collagen shereene idriss,"[-2.23576790e-03  2.73894286e-03  7.73647917e-05  3.94795649e-03
 -3.93895246e-03 -7.06038205e-03 -1.76213565e-03  8.05273652e-03
  1.90571998e-03 -1.06219971e-03 -3.36636766e-03 -1.76038453e-03
  2.04853201e-03  4.62365383e-03  2.96277110e-03 -5.45433722e-03
 -1.67467934e-03 -2.51986459e-03 -2.88037211e-03 -4.30050679e-03
  2.31908797e-03  3.07447510e-03 -1.44562381e-03  1.06844283e-03
 -1.11837895e-03  4.44449205e-03 -1.04307267e-03 -6.09237514e-03
 -3.23499274e-03 -6.51739887e-04 -5.15735592e-04  1.50984013e-03
  5.31727681e-03 -2.54957005e-04 -1.82959461e-03  4.63498197e-03
 -4.09455504e-03  3.63921630e-04 -6.39278861e-03 -5.25485957e-03
  7.70096807e-03 -2.37406138e-03  1.11901283e-03 -1.80393737e-03
  6.85632695e-03  5.08491788e-03 -3.88910901e-03 -4.44074487e-03
  6.94475253e-04  3.44718061e-03  2.36685155e-03  1.87556527e-03
 -1.60411280e-03  2.38239998e-04 -3.08827567e-03  2.54744664e-05
  1.95602095e-03  2.00030347e-03 -2.47207284e-03  8.63625668e-04
  1.88433728e-03 -1.18568284e-03 -3.17303045e-03 -3.44065437e-03
 -8.56146589e-03  1.27311610e-03  2.91971024e-04  5.11729252e-03
 -4.86208126e-03  8.02210905e-03  5.95113635e-03  4.09113057e-03
  9.10138804e-03  1.47444825e-03  5.66520402e-03  2.81184493e-03
 -1.62947283e-03 -1.73254032e-03 -5.42981736e-03  1.82185962e-03
  6.64792839e-04  4.88136051e-04 -1.24238711e-03  2.13774270e-03
  2.23329361e-03 -5.45523944e-04  1.07682100e-03  2.12909537e-04
  2.59349542e-03 -1.90721895e-03  1.32254348e-03 -2.19015079e-03
  9.47560300e-04 -3.63340601e-03  3.64250084e-03  5.37103880e-03
 -7.59268040e-03 -5.87203819e-03  1.78423955e-03  2.64713843e-03]",12,thumbnails/i4RXwsPsJfg_max.jpg
4LZR1uxIUlA,BMW Cars have a MASSIVE Design Problem... What Now?,AutoEsoterica,337150,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,337150,31,,,bmw cars massive design problem,"[-8.49748147e-04  7.07968092e-03 -1.26208947e-03  7.49806082e-03
  8.79456382e-03  8.86146165e-03  4.47979989e-03  1.11814113e-02
 -1.53634953e-03 -4.81962692e-03 -6.44074578e-04 -4.58155060e-03
  7.05472287e-03 -8.96223169e-03 -2.08768295e-04  3.42436571e-04
  8.05999676e-04  7.79704843e-03 -6.36479165e-03  4.31234343e-03
 -4.04139934e-03  8.85470305e-03  6.59420667e-03 -8.63033440e-03
 -3.59834847e-03 -3.90004413e-03  8.74914136e-03  5.38234552e-03
  8.37712269e-03  5.77405235e-03  8.04031175e-03 -1.28879864e-03
  1.59108592e-03 -7.73102837e-03 -2.82514375e-03 -7.99211115e-03
 -6.59573451e-03  7.16441078e-03 -7.52412307e-04  2.99376348e-04
  4.49378835e-03  8.62152688e-03 -1.03634698e-02 -5.27595030e-03
 -4.92598955e-03 -6.82352169e-04 -6.33425079e-04 -2.88544619e-03
 -5.03335741e-06 -4.30593221e-03 -3.44523811e-03 -9.92410071e-03
  2.56532890e-04 -7.88782071e-03 -2.80500436e-03  5.36591001e-03
 -6.59218431e-03 -6.83454517e-03 -5.27084386e-03  5.29593974e-03
 -3.55737656e-03 -8.30663927e-03 -5.78103447e-03  3.88581282e-03
 -2.39925622e-03  8.87979695e-05  9.35819466e-04 -4.41729510e-03
  1.01126195e-03 -6.02978189e-03 -2.53922399e-03 -6.83828769e-03
  4.36535617e-03  5.76997316e-03 -8.33094399e-03 -7.23666884e-03
  2.88667367e-03 -3.10747256e-03 -4.18094825e-03  8.93153809e-03
 -4.81595271e-05 -7.31098838e-03  6.56774407e-03  3.76570807e-03
  8.13468080e-03 -3.55889206e-03 -8.94098356e-03 -4.74749226e-03
  1.07993782e-02  9.64705553e-03  1.08351605e-02  8.55708029e-03
 -8.69130623e-03 -6.01783860e-03 -5.20052528e-03  9.15887021e-03
 -3.03705316e-03 -4.39352449e-03 -3.86071927e-03  6.92123920e-03]",1,thumbnails/4LZR1uxIUlA_max.jpg
KWx2ZzSLLqQ,Wicked Aqua Flavored Lube,Wicked Sensual Care,3757,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,3757,31,,,wicked aqua flavored lube,"[-0.00950668  0.00322805 -0.00727167 -0.00111821  0.00331717  0.00142274
  0.00341288  0.00972766 -0.00744739  0.00767198 -0.00835244  0.00149938
 -0.0092817   0.00208176 -0.00629445 -0.00768197 -0.00229809 -0.0001193
  0.00429367 -0.01400944  0.00127493 -0.00720629  0.00925733  0.00692574
 -0.00432669  0.00041633 -0.00189009  0.00138903 -0.01397742  0.00169329
  0.01175117  0.00298681  0.00237488 -0.01149564  0.00608098 -0.00194719
 -0.00382835  0.00041933 -0.00437541 -0.00810343  0.00318699 -0.01128084
 -0.01121573  0.00829609  0.01169051 -0.00701639  0.00242374 -0.00197445
  0.00664009 -0.00539625  0.00782498  0.00165032  0.01038795 -0.00429507
 -0.00500071 -0.00525606 -0.00978745 -0.00842563 -0.00765161 -0.00481152
  0.00526698 -0.00481237  0.00418536 -0.00237246 -0.00897793  0.00108187
  0.01297266  0.01342416 -0.011005    0.01371044 -0.00884625  0.00947803
  0.00044988  0.00278115  0.00724477  0.00946017 -0.00236832  0.00759641
  0.00342883 -0.00778951 -0.00899212 -0.00793836 -0.00198803  0.0013418
 -0.0091571  -0.00786639  0.00881869  0.00775959 -0.00528491 -0.00541283
  0.00822819 -0.00157021  0.00450228 -0.00308247  0.00945158 -0.00351456
  0.00819665  0.00134586  0.00173684  0.00151182]",6,thumbnails/KWx2ZzSLLqQ_max.jpg
ag6uBZAzNFA,Reviewing Glycolic Acid Skincare Hacks | Doctorly Explains,Doctorly,1770633,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,1770633,31,,,reviewing glycolic acid skincare hacks doctorly explains,"[ 0.00308592  0.0011029   0.00134846 -0.00092164 -0.0042011  -0.00064822
 -0.00110977  0.00781627 -0.00453857  0.00522128 -0.00192404  0.00053136
  0.0025855  -0.00149616 -0.00046702 -0.00339747  0.00219031 -0.00630317
 -0.00093992 -0.01092607  0.00284262  0.00014107 -0.00223011 -0.00264671
  0.00256655  0.00193502 -0.00632219  0.00262841 -0.00060143  0.00086843
  0.00042091  0.00288854 -0.00142203 -0.00441176 -0.0014915   0.00016516
 -0.00066856 -0.00798017 -0.00015482 -0.01067086 -0.00113793 -0.00795584
  0.00441033  0.00097536  0.00768765  0.00228467 -0.00013079 -0.00201786
 -0.00150002  0.00028969  0.00503197  0.00262445 -0.00285847  0.00366991
 -0.00798431 -0.00045591  0.00341971  0.0031391  -0.00904117 -0.00396126
  0.00038325  0.00280191 -0.00180185  0.00234556 -0.00367569  0.00381138
  0.00861826  0.00460883 -0.00549996  0.00151373  0.0009987   0.00516229
  0.00320428 -0.00188365  0.00362856 -0.00014174  0.00262312 -0.00132884
 -0.00015733  0.0032782   0.00058242  0.00080608 -0.00324639  0.00375426
  0.00161241 -0.0026709   0.00032117  0.00350417 -0.00018127  0.00103876
  0.01044103  0.00373214  0.00020648 -0.00056869  0.00438345  0.0047398
  0.00389409 -0.00608298 -0.00087971  0.00431644]",12,thumbnails/ag6uBZAzNFA_max.jpg
YtdIoOCiSmc,The Single Best Supplement To Never Age,Dr. Anil Rajani,482644,0.0,0.0026402640264026,0.0,2.652008413095289e-16,0.0007159318824758,0.0011276987988086,482644,31,,,single best supplement never age,"[-3.11706332e-03  5.95513918e-03 -1.01262191e-03  5.28718205e-03
  1.96490902e-03 -3.64205427e-03  9.89099848e-04  9.32061672e-03
 -9.56873875e-03 -2.71495362e-03  4.04495135e-04 -3.80972680e-03
 -3.49937379e-03  6.22571819e-03  1.08981352e-04 -1.39909040e-03
 -1.61146873e-03 -5.46956994e-03 -4.20652656e-03 -8.44535697e-03
 -2.43475661e-04  3.35603277e-03  6.48863288e-03  7.81561248e-05
  3.61027312e-03  3.96844652e-03 -2.20549598e-04 -9.34156647e-04
 -8.12087581e-03  8.38965410e-04  3.47410142e-03 -2.22741975e-03
  6.62468141e-03 -1.35906448e-03 -5.41054225e-03  3.28458124e-03
  7.37321796e-03 -8.72260705e-03 -2.19687074e-03 -8.61782581e-03
 -2.85993400e-03 -2.71480414e-03 -4.69186064e-03 -5.54026244e-03
  2.67070159e-03 -8.17865191e-04  1.50828215e-03  5.09418081e-03
  2.09502270e-03  8.77135526e-03  2.27864576e-03 -1.25654519e-03
  5.24287159e-03 -1.81884470e-03  3.18945083e-03  1.04248186e-03
  2.21451302e-03 -2.57102703e-03 -2.77340761e-03  2.14502076e-03
  1.55434140e-03  4.42634290e-03 -2.05781238e-04 -7.11007463e-03
 -8.40139389e-03 -8.02063383e-04  1.87958218e-03  2.63509830e-03
 -6.43098354e-03  6.10421365e-03 -1.63846172e-03  5.14574395e-03
  2.79655593e-04 -8.68176576e-03  6.70452602e-04  2.29979865e-04
  2.29983497e-03  3.89437028e-03 -1.22631842e-03  6.62417442e-04
  4.95345192e-03 -1.34457613e-03 -8.06499645e-03  7.83799868e-03
 -2.76295166e-03 -1.93285232e-03 -1.90986626e-04  1.40411034e-03
  1.10603136e-03  2.36616214e-03  4.72967746e-03  3.62953939e-03
  5.68943680e-04  6.28314540e-03  1.16499839e-02  2.66495603e-03
 -3.66606028e-03 -4.42224415e-03 -1.20927383e-04  1.48153619e-03]",4,thumbnails/YtdIoOCiSmc_max.jpg
b07m7MreHiI,Dermatologist Explains Red Light Therapy at Home: Worth it for Anti-Aging? Best Devices?,Dr. Sam Ellis,489892,0.0,0.0013201320132013,0.0,2.7030719291238315e-15,0.0006636902877676,0.0005944218340578,489892,31,,,dermatologist explains red light therapy home worth anti aging best devices,"[-1.41675340e-03  1.42488314e-03  1.35635131e-03  5.71701862e-03
 -4.46284050e-03 -5.00533171e-03  2.95054261e-03  5.81949065e-03
 -5.42197423e-03  4.66205832e-03  2.64603033e-04 -3.41911917e-03
  1.51413353e-03  1.32588472e-03 -1.99656212e-03 -5.15172118e-03
  2.78101792e-03 -6.31697150e-03 -3.51677998e-03 -8.70285463e-03
  4.04476607e-03  3.98760708e-03  1.94955885e-03 -3.54880514e-03
  5.18109417e-04  1.12290913e-03 -1.60111603e-03 -2.40959041e-03
 -6.33887388e-03  2.81476369e-03  2.47873226e-03  1.61302669e-04
  1.34267972e-03 -2.16135499e-03 -1.36542821e-03  3.11628263e-03
  1.91440352e-03 -5.38996002e-03 -7.38687930e-04 -9.90811549e-03
 -1.67596003e-03 -2.39978824e-03 -3.03638936e-03  1.42310106e-03
  4.98630758e-03 -7.97618181e-04 -2.36665481e-03 -1.95977371e-03
  3.43364081e-04  1.72751164e-03  1.53335417e-03 -1.15946913e-03
 -1.77471386e-03  1.10015413e-03 -2.09836313e-03  2.45298934e-03
  1.50228245e-03 -1.08915858e-03 -5.62132848e-03  4.56803525e-03
  6.79880322e-04  1.93065160e-03 -1.79313205e-03 -1.24678970e-03
 -8.04504193e-03  1.87338039e-04  5.56566101e-03  6.77571259e-03
 -5.16996859e-03  4.86962264e-03 -2.06649536e-03  1.42765857e-04
  5.89256408e-03 -5.15210303e-03  1.46774435e-03  1.29438774e-03
  2.05294299e-03 -5.03886305e-03 -3.20766959e-03  3.86626140e-04
  1.30988965e-05 -4.93256317e-04 -3.12224100e-03  3.07078124e-03
 -4.23252955e-03  2.34934571e-03 -5.18698544e-05  1.69830688e-03
  1.53631798e-03 -1.87539656e-04  4.84885601e-03 -1.78046653e-03
  1.40790653e-04 -5.13915948e-05  4.80575347e-03  4.95298766e-03
  7.14019143e-06 -3.45758721e-03 -2.40290930e-04 -2.33539031e-03]",12,thumbnails/b07m7MreHiI_max.jpg
_r8JUSkpyMU,Wicked Aqua Sensitive - Hypo-allergenic lube for people with skin sensitivities,Wicked Sensual Care,1347,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,1347,31,,,wicked aqua sensitive hypo allergenic lube people skin sensitivities,"[-3.04502924e-03 -1.36775093e-03 -4.99127805e-03 -2.74901581e-03
  3.80581594e-03  1.17361546e-04  2.15853029e-03  8.84224754e-03
  5.48775599e-04 -1.00440311e-03  7.23068893e-04 -3.12321674e-04
 -4.37682262e-03 -1.54183398e-03 -2.42248201e-03  7.27872073e-04
  2.21497612e-04 -3.79472319e-03  4.44982946e-03 -1.12475073e-02
 -3.40612954e-03 -4.30159736e-03  4.11663530e-03  1.36095600e-03
  1.22255238e-03 -4.58036084e-06  2.00105854e-03 -2.19472218e-04
 -7.86751416e-03  4.77939704e-03  6.32563839e-03 -2.80925859e-04
  4.73519787e-03 -8.51901807e-03  3.43683176e-03  2.03832122e-03
 -6.87842676e-03 -4.10003215e-03 -3.78328026e-03 -8.68835952e-03
 -1.15458935e-03 -1.00541925e-02 -7.71236466e-03  3.49699543e-03
  8.10018368e-03 -5.39629115e-03  1.27565756e-03 -8.48809315e-04
  1.19316799e-03  1.82361912e-03  4.45575127e-03  6.24406151e-04
  8.60343745e-04  2.59740138e-03  4.43025812e-04  2.94107012e-05
  6.00129832e-04 -1.88064098e-03 -7.38386018e-03  4.19266615e-03
 -2.03970048e-04  1.47808657e-03  2.97012622e-03  1.16904383e-03
 -8.88889283e-03  4.32867045e-03  6.53470680e-03  8.93815700e-03
 -1.18988855e-02  9.44244489e-03 -9.32385083e-05  6.26601698e-03
  6.24437630e-03 -2.10416527e-03  4.26316075e-03  4.30370728e-03
 -4.80264192e-03  3.85804032e-03 -8.39004933e-04 -1.68364623e-03
  1.53014541e-03 -3.34522757e-03 -5.43770380e-03  4.15990129e-03
 -1.51203340e-03 -5.11859835e-04  3.70667712e-03  7.87369814e-03
  1.70186872e-03  2.13212357e-03  4.77712229e-03  1.21789461e-03
  6.03522349e-04 -3.06865945e-03  7.79526681e-03  4.40901844e-03
  6.43955916e-03 -2.53562848e-05  7.46763125e-03 -4.02793521e-03]",6,thumbnails/_r8JUSkpyMU_max.jpg
1bSmC_aO2bI,"The Lifestyle of Joe Rogan 2025★ Wife, 3 Children, Houses, Cars, Net Worth...","Life, Wealth, & More",825121,0.0,0.0006600660066006,0.0,6.753561797323402e-17,0.0006353397616457,0.0003275603788048,825121,31,,,lifestyle joe rogan wife children houses cars net worth,"[-0.00752533  0.00889792  0.00015804 -0.0031934  -0.00878162  0.00641052
  0.00370656  0.00162013  0.00427876 -0.00865057  0.00575616 -0.00394185
  0.00014982 -0.00367913 -0.0019309   0.0070945   0.0093992  -0.00400526
 -0.00725504  0.00721716  0.00047934 -0.00038791 -0.00286552 -0.00933466
  0.00715394  0.00166185 -0.00988028 -0.00836242 -0.00102852  0.00780887
  0.01085337 -0.00888085 -0.00677934 -0.00120567  0.00835976  0.00706463
 -0.0073628  -0.00481289  0.00812271  0.00390818 -0.00755747  0.00522161
  0.00575337 -0.00212675  0.0088233  -0.00251205 -0.00672999  0.00541852
 -0.00405796 -0.00184308 -0.00113136 -0.00912145 -0.00470864  0.00174284
 -0.00632829 -0.00355989  0.00109848  0.00405846 -0.00389226 -0.00747938
 -0.00055514 -0.00549241  0.00808645  0.00530707  0.00154019 -0.00251084
  0.00788732  0.00834329  0.00441923  0.00994823 -0.00761694  0.00470598
 -0.00590043  0.00524466  0.01053586 -0.00344884 -0.00115802 -0.00031634
  0.00207833 -0.0009285  -0.00030774 -0.00638831  0.00808796 -0.00792769
  0.00228348 -0.00780261 -0.00471173 -0.00143622 -0.00849361 -0.00918631
 -0.00718435  0.00446242  0.00704193 -0.00951355  0.00301881  0.0080513
 -0.00739089 -0.00529724 -0.00789857  0.00909443]",1,thumbnails/1bSmC_aO2bI_max.jpg
